ID,STEP,LAT,LONG,road_type,name,speed_limit,lanes_total,lanes_forward,lanes_backward,surface,oneway,lit,cycleway,sidewalk,bridge,tunnel,county,zip_left,zip_right,maxspeed_type,turn_lanes,turn_lanes_forward,turn_lanes_backward,hov_lanes
ROUTE_3,911,30.216775,-93.322025,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,912,30.217108,-93.321414,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,913,30.217726,-93.320518,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,914,30.218072,-93.32013,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,915,30.218693,-93.319519,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,916,30.219983,-93.318482,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,917,30.220236,-93.318236,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,918,30.22099,-93.317261,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,919,30.221529,-93.316242,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,920,30.224906,-93.308612,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,921,30.224991,-93.308447,motorway,Creole Nature Trail All-American Road,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,922,30.228375,-93.300589,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,923,30.230565,-93.29555,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,924,30.232543,-93.291063,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,925,30.234334,-93.287012,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,926,30.234733,-93.286112,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,927,30.235592,-93.284088,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,928,30.236012,-93.282876,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,929,30.236074,-93.282699,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,930,30.23656,-93.280954,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,931,30.236936,-93.279364,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,932,30.237186,-93.277639,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,933,30.237225,-93.277243,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,934,30.237324,-93.276279,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,935,30.237387,-93.274083,motorway,Creole Nature Trail All-American Road,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,936,30.237416,-93.273029,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,937,30.237412,-93.268769,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,938,30.237185,-93.264815,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,939,30.236982,-93.261413,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,940,30.236957,-93.260315,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,941,30.236979,-93.25847,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,942,30.237062,-93.237523,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,943,30.237085,-93.235605,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,944,30.237069,-93.233322,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,945,30.237077,-93.232292,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,946,30.237121,-93.228358,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,947,30.237119,-93.227765,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,948,30.237094,-93.226959,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,949,30.237015,-93.225705,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,950,30.236842,-93.223695,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,951,30.236682,-93.222258,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,952,30.236599,-93.221711,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,953,30.236505,-93.221237,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,954,30.236181,-93.219447,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,955,30.236091,-93.218988,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,956,30.23594,-93.218069,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,957,30.235842,-93.217385,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,958,30.235826,-93.217165,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,959,30.23578,-93.216608,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,960,30.235765,-93.216421,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,961,30.235752,-93.215699,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,962,30.235752,-93.215216,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,963,30.235758,-93.212922,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,964,30.235773,-93.21012,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,965,30.23578,-93.20962,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,966,30.235778,-93.208374,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,967,30.23582,-93.204644,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,968,30.235834,-93.204014,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,969,30.235883,-93.202445,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,970,30.235938,-93.200246,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,971,30.235943,-93.200156,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,972,30.235956,-93.199776,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,973,30.235972,-93.199351,motorway,unnamed,60 mph,4,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,974,30.236037,-93.197488,motorway,unnamed,60 mph,4,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,975,30.236042,-93.197374,motorway,unnamed,60 mph,4,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,976,30.236058,-93.196939,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,977,30.236063,-93.196797,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,978,30.236203,-93.193031,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,979,30.236271,-93.192156,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,980,30.236351,-93.191735,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,981,30.236599,-93.191033,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,982,30.236688,-93.190849,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,983,30.236975,-93.190414,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,984,30.237313,-93.190035,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,985,30.23906,-93.18826,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,986,30.239448,-93.18789,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,987,30.240008,-93.187296,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,988,30.24112,-93.186175,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,989,30.242032,-93.185283,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,990,30.242482,-93.184823,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,991,30.243233,-93.184091,motorway,unnamed,60 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,992,30.244524,-93.182792,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,993,30.245822,-93.181455,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,994,30.246088,-93.181133,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,995,30.246272,-93.180882,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,996,30.246575,-93.180328,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,997,30.246699,-93.179888,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,998,30.246796,-93.179331,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,999,30.246818,-93.179078,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1000,30.246834,-93.178511,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1001,30.246835,-93.177815,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1002,30.246815,-93.177252,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1003,30.246744,-93.176192,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1004,30.246651,-93.175127,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1005,30.246566,-93.173724,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1006,30.24641,-93.171698,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1007,30.246217,-93.168885,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1008,30.246149,-93.167857,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1009,30.246061,-93.166812,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1010,30.245514,-93.159139,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1011,30.245219,-93.155475,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1012,30.24518,-93.155077,motorway,unnamed,60 mph,2,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1013,30.244809,-93.149673,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1014,30.24391,-93.136855,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1015,30.243874,-93.13631,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1016,30.243802,-93.135327,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1017,30.243792,-93.133426,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1018,30.243828,-93.132904,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1019,30.244035,-93.131305,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1020,30.24501,-93.126069,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1021,30.246476,-93.118119,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1022,30.246575,-93.117598,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1023,30.24682,-93.116149,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1024,30.24699,-93.115268,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1025,30.24728,-93.112258,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1026,30.247364,-93.11086,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1027,30.247452,-93.105929,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1028,30.24746,-93.097436,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1029,30.247573,-93.078025,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1030,30.247578,-93.06853,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1031,30.247465,-93.047559,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1032,30.247503,-93.043041,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1033,30.247561,-93.039224,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1034,30.247641,-93.036088,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1035,30.247709,-93.03458,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1036,30.248904,-93.018896,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1037,30.24901,-93.017279,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1038,30.249299,-93.013704,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1039,30.249477,-93.011042,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,1040,30.250154,-93.002078,motorway,unnamed,70 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
